job_date,job_title,job_location,job_specialty
2018,Financial Planning Analysis Manager,jeddah,Computer Science
2018,"Oracle Applications Account Manager for Commercial Sector (Region: Egypt, North Africa and LEVANT)",Riyadh,Computer Science
2018,IT Helpdesk Technician,Riyadh,Computer Science
2018,EXECUTIVE VICE PRESIDENT OF SOFTWARE ENGINEERING & OPERATIONS -$800K/YEAR June2,jeddah,Computer Science
2018,Procurement Lead,Khobar,Computer Science
2018,Passenger Service Assistant,Riyadh,Computer Science
2018,Chief Accountant,makkah,Computer Science
2018,HR Manager (Saudi National),Riyadh,Computer Science
2018,Oracle Applications Account Manager for Commercial Sector (Region: East And West Africa),Riyadh,Computer Science
2018,Vice President of Technical Product Management - $200K/Year June2,jeddah,Computer Science
2018,Registered Nurse - Oncology Outpatient,jeddah,Computer Science
2018,Nurse Manager - VIP Unit,jeddah,Computer Science
2018,Registered Nurse - Nursing Administration,jeddah,Computer Science
2018,Registered Nurse - Medical Oncology,jeddah,Computer Science
2018,SERVICE MANAGER,Riyadh,Computer Science
2018,Service Center Specialist,Riyadh,Computer Science
2018,Generator Test and Repair Technician Field Engineer II,jeddah,Computer Science
2018,Purchasing Officer,Riyadh,Computer Science
2018,Firefighter,Dammam,Computer Science
2018,Staff Planning Specialist,Dhahran,Computer Science
2018,Front Desk Agent,Riyadh,Computer Science
2018,Lead Manager Operational EHS - Fixed Facilities,Dammam,Computer Science
2018,Senior Sales Account Manager - Saudi National,Dammam,Computer Science
2018,Oracle Applications Account Manager for Commercial Sector (Region: Saudi Arabia),Riyadh,Computer Science
2018,Oracle Applications Account Manager for Commercial Sector,Riyadh,Computer Science
2018,Senior Risk Manager,Riyadh,Computer Science
2018,Project Manager,Riyadh,Computer Science
2018,Infrastructure Estimating Manager,Riyadh,Computer Science
2018,Sr Services Manager - Digital Customer Support Eng,Riyadh,Computer Science
2018,Business Development Manager - Saudi National,Riyadh,Computer Science
2018,Helicopter Simulator Instructor Pilot,Riyadh,Computer Science
2018,Senior Sales Account Manager - Saudi National,Riyadh,Computer Science
2018,Business Development Manager - Saudi National,Riyadh,Computer Science
2018,Technical Interface Manager,Riyadh,Computer Science
2018,"Tax Manager - GCC customs, Excise laws & Practices",Riyadh,Computer Science
2018,"Food & Beverages Banquet Manager (VVIP Hospitality) Must Have Pre-Openning Luxury Hospitality Exp: 30-40K SAR Per Month Tax Free, Plus Luxury Housing, Plus Bonus & Great Benefits (Expat Package)",Riyadh,Computer Science
2018,Business Development Manager,Riyadh,Computer Science
2018,IT Manager,Riyadh,Computer Science
2018,Category Production Manager – Sauces & Fine Foods,jeddah,Computer Science
2018,Front Desk Agent,Riyadh,Computer Science
2018,Design Manager,Riyadh,Computer Science
2018,Executive Assistant,Riyadh,Computer Science
2018,Payroll Manager,Riyadh,Computer Science
2018,Senior Sales Account Manager,Dammam,Computer Science
2018,HR & Administration Manager (saudi Nationals Only),Riyadh,Computer Science
2018,Clerk-Front Desk,makkah,Computer Science
2018,Executive Assistant,Riyadh,Computer Science
2018,"Leader, Account Manager",Riyadh,Computer Science
2018,Senior Systems Engineer,Riyadh,Computer Science
2018,Technical Training Manager (KFAB),Tabuk,Computer Science
2018,Sales Account Manager,jeddah,Computer Science
2018,Project Manager - KSA,Riyadh,Computer Science
2018,Territory Account Manager - Enterprise Accounts,Riyadh,Computer Science
2018,Territory Account Manager - Western Province,jeddah,Computer Science
2018,Territory Account Manager - Commercial Accounts,Riyadh,Computer Science
2018,2018-18336,Dammam,Computer Science
2018,Occupational Health & Environment Manager,jeddah,Computer Science
2018,Senior Sales Account Manager,Riyadh,Computer Science
2018,Senior Business Development Manager - Marketplace,Riyadh,Computer Science
2018,Design Manager,Riyadh,Computer Science
2018,Finance Manager 1 - Project Control,Riyadh,Computer Science
2018,Waiter/Waitress,Riyadh,Computer Science
2018,Executive Assistant,Riyadh,Computer Science
2018,QHSE,jeddah,Computer Science
2018,Fire fighting design engineer,Khobar,Computer Science
2018,Senior PHP Web Developer,Riyadh,Computer Science
2018,Payroll Accountant,Khobar,Computer Science
2018,General Manager,Dammam,Computer Science
2018,Technical Expert (TE) for Data Management - 022987,Riyadh,Computer Science
2018,Guest Services Associate I - Receptionest,Riyadh,Computer Science
2018,Sr Services Manager - Digital Customer Support Eng,Riyadh,Computer Science
2018,Project Manager,Riyadh,Computer Science
2018,SOLUTIONS INTEGRATION ARCHITECT,Riyadh,Computer Science
2018,"Senior Administrative Assistant, KSA",Riyadh,Computer Science
2018,Install Sales Manager KSA,Riyadh,Computer Science
2018,Business Line Manager – Terrestrial Survey (Asset Integrity),Dammam,Computer Science
2018,Supply Innovation Manager,Riyadh,Computer Science
2018,Sr Services Manager 2 - Digital Customer Support Eng,Riyadh,Computer Science
2018,Finance Manager 1 - Project Control,Riyadh,Computer Science
2018,Sales & Marketing Manager,Riyadh,Computer Science
2018,Technical Expert (TE) for Data Intelligence - 022986,Riyadh,Computer Science
2018,Talent Acquisition Specialist | HRSS | Riyadh,Riyadh,Computer Science
2018,QC MANAGER (ARAMCO APPROVED),Riyadh,Computer Science
2018,Onboarding Account Manager,Riyadh,Computer Science
2018,Facility Manager,Riyadh,Computer Science
2018,PSD Installation Supervisor - Riyadh Metro Project (295160),Riyadh,Computer Science
2018,SENIOR STAFF RECRUITER,jeddah,Computer Science
2018,Senior Finance Specialist,Riyadh,Computer Science
2018,Commissioning and Pre-Commissioning Manager,Jubail,Computer Science
2018,Finance / Accounts Manager,Khobar,Computer Science
2018,Supervisor Security,Riyadh,Computer Science
2018,IBM Procurement Services Category Manager - Jeddah,Riyadh,Computer Science
2018,Install Sales Manager KSA & BH,Riyadh,Computer Science
2018,Install Sales Manager KSA & BH,Riyadh,Computer Science
2018,Enterprise Acquisition Account Manager - 023132,Riyadh,Computer Science
2018,Sales & Marketing Manager,Riyadh,Computer Science
2018,Site Manager,Riyadh,Computer Science
2018,Sr Systems Engineer I,Riyadh,Computer Science
2018,First Line Manager,Riyadh,Computer Science
2018,General Manager,Riyadh,Computer Science
2018,IT Manager,Riyadh,Computer Science
2018,General Manager,makkah,Computer Science
2018,Marketing Coordinator,Khobar,Computer Science
2018,Pricing Operations Leader,Riyadh,Computer Science
2018,General Manager,makkah,Computer Science
2018,HSSE Manager,Khobar,Computer Science
2018,Senior Project Manager,Medina,Computer Science
2018,Recruitment Specialist,Riyadh,Computer Science
2018,"Sales Account Manager, Healthcare/IT",Riyadh,Computer Science
2018,Key Account Manager – Retail Sales Decorative,Riyadh,Computer Science
2018,Executive Secretary,jeddah,Computer Science
2018,Quality Manager PET,Khobar,Computer Science
2018,Regional Sales Manager (Dammam) - Saudi Arabia,Dammam,Computer Science
2018,Human Resources and Administration Manager,Riyadh,Computer Science
2018,Project Associate l Saudi Graduates Only,Riyadh,Computer Science
2018,Sales Manager - Wyndham Garden Dammam,Dammam,Computer Science
2018,Site Manager,Riyadh,Computer Science
2018,Territory Account Manager - Western Province,jeddah,Computer Science
2018,Relationship Management Director,Riyadh,Computer Science
2018,Technical Support Manager,Dammam,Computer Science
2018,Trainee - Multicolor,Riyadh,Computer Science
2018,Sr. Manager Sales and BD,Riyadh,Computer Science
2018,Registered Nurse - General Oncology / Palliative Care,jeddah,Computer Science
